"route_id,agency_id,""route_short_name"",""route_long_name"",""route_desc"",route_type,""route_url"",""route_color"",""route_text_color"""
"50260,1,""662"",""Marktbus Nerm - Hoegaarden - Tienen"",""Nerm - Tienen/Tienen - Nerm"",3,"""",""FF88AA"",""000000"""
"50261,1,""664"",""Marktbus Meldert - Tienen"",""Tienen - Meldert/Meldert - Tienen"",3,"""",""0099AA"",""000000"""
"50262,1,""2"",""Nachtbus Leuven - Kessel-Lo Hulsberg"",""Nachtbus Leuven - Kessel-Lo/Nachtbus Kessel-Lo - Leuven"",3,"""",""77CCAA"",""000000"""
"50263,1,""284"",""Nachtbus Leuven - Haacht - Hever"",""Nachtbus Boortmeerbeek - Haacht - Leuven/Nachtbus Leuven - Haacht - Boortmeerbeek"",3,"""",""DD0077"",""FFFFFF"""
"50264,1,""317"",""Nachtbus Leuven - Tervuren"",""Nachtbus Tervuren - Leuven/Nachtbus Leuven -Tervuren"",3,"""",""77CCAA"",""000000"""
"50265,1,""352"",""Nachtbus Leuven - Erps Kwerps - Kortenberg"",""Nachtbus Kortenberg - Erps-Kwerps - Leuven/Nachtbus Leuven - Erps-Kwerps - Kortenberg"",3,"""",""229922"",""FFFFFF"""
"50266,1,""358"",""Nachtbus Leuven - Kortenberg"",""Nachtbus Kortenberg - Leuven/Nachtbus Leuven - Kortenberg"",3,"""",""1199DD"",""FFFFFF"""
"50267,1,""380"",""Nachtbus Leuven - Tienen"",""Nachtbus Leuven - Tienen/Nachtbus Tienen - Leuven"",3,"""",""995511"",""FFFFFF"""
"50268,1,""395"",""Nachtbus Leuven - Overijse - Hoeilaart"",""Nachtbus Hoeilaart - Overijse - Leuven/Nachtbus Leuven - Overijse - Hoeilaart"",3,"""",""FFCC11"",""000000"""
"50269,1,""680"",""Marktbus Neervelp - Boutersem - Tienen"",""Neervelp - Tienen/Tienen - Neervelp"",3,"""",""FFCCAA"",""000000"""
"50270,1,""681"",""Mechelen - Bonheiden - Boortmeerbeek - Zaventem"",""Zaventem - Perk - Bonheiden - Mechelen/Mechelen - Bonheiden - Perk - Zaventem"",3,"""",""771133"",""FFFFFF"""
"50271,1,""682"",""Mechelen - Zemst - Weerde - Perk - Zaventem"",""Zaventem - Perk - Zemst - Mechelen/Mechelen - Zemst - Perk - Zaventem"",3,"""",""FF88AA"",""000000"""
"50272,1,""683"",""Mechelen - Zemst - Vilvoorde - Zaventem"",""Zaventem - Vilvoorde - Zemst - Mechelen/Mechelen - Zemst - Vilvoorde - Zaventem"",3,"""",""444411"",""FFFFFF"""
"50273,1,""684"",""Marktbus Honsem - Kumtich - Tienen"",""Honsem - Tienen/Tienen - Honsem"",3,"""",""77CCAA"",""000000"""
"50274,1,""685"",""Lubbeek - Kerkom - Attenrode-Wever - Tienen"",""Lubbeek - Tienen/Tienen - Lubbeek"",3,"""",""AACCEE"",""000000"""
"50275,1,""686"",""Mechelen - Kampenhout - Zaventem"",""Mechelen - Zaventem/Zaventem - Mechelen"",3,"""",""1199DD"",""FFFFFF"""
"50276,1,""310"",""Nachtbus Leuven - Kortrijk-Dutsel"",""Nachtbus Leuven - Kortrijk-Dutsel/Nachtbus Kortrijk-Dutsel - Leuven"",3,"""",""995511"",""FFFFFF"""
"50277,1,""5"",""Nachtbus Leuven - Vaalbeek"",""Nachtbus Vaalbeek - Leuven/Nachtbus Leuven - Vaalbeek"",3,"""",""FFCC11"",""000000"""
"50278,1,""5"",""Nachtbus Leuven - Wakkerzeel - Tremelo"",""Nachtbus Leuven - Wijgmaal - Tremelo/Nachtbus Tremelo - Wijgmaal - Leuven"",3,"""",""FFCC11"",""000000"""
"50279,1,""8"",""Nachtbus Leuven - Bertem"",""Nachtbus Bertem - Leuven/Nachtbus Leuven - Bertem"",3,"""",""1199DD"",""FFFFFF"""
"50280,1,""8"",""Nachtbus Leuven - Bierbeek"",""Nachtbus Leuven - Bierbeek/Nachtbus Bierbeek - Leuven"",3,"""",""1199DD"",""FFFFFF"""
"50281,1,""3"",""Nachtbus Leuven - Lubbeek"",""Nachtbus Leuven - Lubbeek/Nachtbus Lubbeek - Leuven"",3,"""",""991199"",""FFFFFF"""
"50282,1,""316"",""Nachtbus Leuven - Sterrebeek"",""Nachtbus Sterrebeek - Leefdaal - Leuven/Nachtbus Leuven - Leefdaal - Sterrebeek"",3,"""",""FF88AA"",""000000"""
"50283,1,""335"",""Nachtbus Leuven - Aarschot"",""Nachtbus Leuven - Rotselaar - Aarschot/Nachtbus Aarschot - Rotselaar - Leuven"",3,"""",""991199"",""FFFFFF"""
"50284,1,""337"",""Nachtbus Leuven - Ottenburg"",""Nachtbus Ottenburg - Sint-Joris-Weert - Leuven/Nachtbus Leuven - Sint-Joris-Weert - Ottenburg"",3,"""",""0044BB"",""FFFFFF"""
"50285,1,""370"",""Nachtbus Leuven - Tielt-Winge"",""Nachtbus Leuven - Tielt-Winge/Nachtbus Tielt-Winge - Leuven"",3,"""",""1199DD"",""FFFFFF"""
"50294,1,""810"",""Dilbeek - Ruisbroek - Halle"",""Halle - Ruisbroek - Dilbeek/Dilbeek - Ruisbroek - Halle"",3,"""",""229922"",""FFFFFF"""
"50295,1,""820"",""Dilbeek - Jette - Vilvoorde - Zaventem"",""Dilbeek - Zaventem/Zaventem - Dilbeek"",3,"""",""991199"",""FFFFFF"""
"50296,1,""821"",""Merchtem - Grimbergen - Vilvoorde - Zaventem"",""Merchtem - Zaventem/Zaventem - Merchtem"",3,"""",""BBDD00"",""000000"""
"50297,1,""830"",""Groenendaal - Terv. - Zav. - Machelen"",""Groenendaal - Terv. - Zav. - Machelen/Machelen - Zav. - Terv. - Groenendaal"",3,"""",""229922"",""FFFFFF"""
